Date,Soil_Moisture,Depth
2005/10/29,17.27847222,2
2005/10/29,17.22888889,3
2005/10/30,17.12944444,1
2005/10/30,17.01569444,2
2005/10/30,17.02152778,3
2005/10/31,16.9775,1
2005/10/31,16.89375,2
2005/10/31,16.84986111,3
2005/11/1,16.82347222,1
2005/11/1,16.97444444,2
2005/11/1,16.87583333,3
2005/11/2,16.77111111,1
2005/11/2,16.64763889,2
2005/11/2,16.56027778,3
2005/11/3,16.51472222,1
2005/11/3,16.46833333,2
2005/11/3,16.43444444,3
2005/11/4,16.38777778,1
2005/11/4,16.35347222,2
2005/11/4,16.32583333,3
2005/11/5,16.23513889,1
2005/11/5,16.1875,2
2005/11/5,16.17,3
2005/11/6,16.15055556,1
2005/11/6,16.01611111,2
2005/11/6,15.97819444,3
2005/11/7,15.97986111,1
2005/11/7,16.08027778,2
2005/11/7,16.24819444,3
2005/11/8,16.35416667,1
2005/11/8,16.27125,2
2005/11/8,15.90069444,3
2005/11/9,16.21375,1
2005/11/9,17.03763889,2
2005/11/9,17.07,3
2005/11/10,17.15458333,1
2005/11/10,17.03736111,2
2005/11/10,16.93125,3
2005/11/11,16.80763889,1
2005/11/11,16.72694444,2
2005/11/11,16.74180556,3
2005/11/12,16.70194444,1
2005/11/12,16.59055556,2
2005/11/12,16.49319444,3
2005/11/13,16.69958333,1
2005/11/13,16.7425,2
2005/11/13,16.66333333,3
2005/11/14,16.60819444,1
2005/11/14,16.48652778,2
2005/11/14,16.40652778,3
2005/11/15,16.33333333,1
2005/11/15,16.24944444,2
2005/11/15,16.18055556,3
2005/11/16,16.245,1
2005/11/16,16.47527778,2
2005/11/16,16.35375,3
2005/11/17,16.27944444,1
2005/11/17,16.18236111,2
2005/11/17,16.09222222,3
2005/11/18,15.99416667,1
2005/11/18,16.1675,2
2005/11/18,17.22833333,3
2005/11/19,17.36180556,1
2005/11/19,17.32569444,2
2005/11/19,17.09472222,3
2005/11/20,17.00111111,1
2005/11/20,16.92291667,2
2005/11/20,16.95347222,3
2005/11/21,16.87583333,1
2005/11/21,16.92166667,2
2005/11/21,16.905,3
2005/11/22,16.73791667,1
2005/11/22,16.60083333,2
2005/11/22,16.57097222,3
2005/11/23,16.49819444,1
2005/11/23,16.37986111,2
2005/11/23,16.25361111,3
2005/11/24,16.18611111,1
2005/11/24,16.12555556,2
2005/11/24,16.03375,3
2005/11/25,16.24305556,1
2005/11/25,16.14916667,2
2005/11/25,16.01833333,3
2005/11/26,15.95319444,1
2005/11/26,16.11902778,2
2005/11/26,16.18486111,3
2005/11/27,16.10402778,1
2005/11/27,15.97930556,2
2005/11/27,15.90055556,3
2005/11/28,15.79888889,1
2005/11/28,15.83,2
2005/11/28,15.8775,3
2005/11/29,15.82611111,1
2005/11/29,15.77875,2
2005/11/29,15.76416667,3
2005/11/30,15.80361111,1
2005/11/30,15.74736111,2
2005/11/30,15.67819444,3
2005/12/1,15.63430556,1
2005/12/1,15.61208333,2
2005/12/1,15.69291667,3
2005/12/2,15.69555556,1
2005/12/2,15.83138889,2
2005/12/2,16.64791667,3
2005/12/3,16.93486111,1
2005/12/3,16.73666667,2
2005/12/3,16.675,3
2005/12/4,16.54902778,1
2005/12/4,16.48805556,2
2005/12/4,16.43944444,3
2005/12/5,16.55513889,1
2005/12/5,16.56291667,2
2005/12/5,16.49722222,3
2005/12/6,16.4425,1
2005/12/6,16.33194444,2
2005/12/6,16.25166667,3
2005/12/7,16.17527778,1
2005/12/7,16.13430556,2
2005/12/7,16.09638889,3
2005/12/8,16.00666667,1
2005/12/8,16.15888889,2
2005/12/8,16.14777778,3
2005/12/9,16.02944444,1
2005/12/9,15.96847222,2
2005/12/9,15.99861111,3
2005/12/10,16.14569444,1
2005/12/10,16.35611111,2
2005/12/10,16.38027778,3
2005/12/11,16.25680556,1
2005/12/11,16.15125,2
2005/12/11,16.13541667,3
2005/12/12,16.57444444,1
2005/12/12,18.41916667,2
2005/12/12,20.05375,3
2005/12/13,27.09263889,1
2005/12/13,26.72763889,2
2005/12/13,26.05625,3
2005/12/14,25.53347222,1
2005/12/14,25.11013889,2
2005/12/14,24.61805556,3
2005/12/15,24.22263889,1
2005/12/15,23.85152778,2
2005/12/15,23.45888889,3
2005/12/16,23.05319444,1
2005/12/16,22.58694444,2
2005/12/16,22.09625,3
2005/12/17,21.57305556,1
2005/12/17,21.15583333,2
2005/12/17,20.57944444,3
2005/12/18,20.09041667,1
2005/12/18,19.72486111,2
2005/12/18,19.48736111,3
2005/12/19,19.33958333,1
2005/12/19,19.20625,2
2005/12/19,19.03,3
2005/12/20,18.88541667,1
2005/12/20,18.58722222,2
2005/12/20,18.29430556,3
2005/12/21,18.07180556,1
2005/12/21,17.91472222,2
2005/12/21,17.76819444,3
2005/12/22,17.63527778,1
2005/12/22,17.49944444,2
2005/12/22,17.44458333,3
2005/12/23,17.46930556,1
2005/12/23,17.4075,2
2005/12/23,17.38361111,3
2005/12/24,17.31388889,1
2005/12/24,17.38,2
2005/12/24,17.31111111,3
2005/12/25,17.22,1
2005/12/25,17.16694444,2
2005/12/25,17.11222222,3
2005/12/26,17.05777778,1
2005/12/26,16.98611111,2
2005/12/26,16.94708333,3
2005/12/27,16.8975,1
2005/12/27,16.90486111,2
2005/12/27,16.87194444,3
2005/12/28,16.83013889,1
2005/12/28,16.80819444,2
2005/12/28,17.14069444,3
2005/12/29,17.77569444,1
2005/12/29,17.74680556,2
2005/12/29,17.6925,3
2005/12/30,17.61819444,1
2005/12/30,17.57458333,2
2005/12/30,17.53569444,3
2005/12/31,17.48444444,1
2005/12/31,17.42930556,2
2005/12/31,17.38597222,3
2006/1/1,17.34291667,1
2006/1/1,18.03583333,2
2006/1/1,18.08027778,3
2006/1/2,17.97722222,1
2006/1/2,17.87125,2
2006/1/2,17.84625,3
2006/1/3,17.78944444,1
2006/1/3,17.77805556,2
2006/1/3,17.7475,3
2006/1/4,16.03944444,1
2006/1/4,17.5825,2
2006/1/4,17.54208333,3
2006/1/5,17.51180556,1
2006/1/5,17.43958333,2
2006/1/5,17.42388889,3
2006/1/6,17.39944444,1
2006/1/6,17.36652778,2
2006/1/6,17.32625,3
2006/1/7,17.31569444,1
2006/1/7,17.28152778,2
2006/1/7,17.23111111,3
2006/1/8,18.17694444,1
2006/1/8,19.36958333,2
2006/1/8,19.33513889,3
2006/1/9,19.31569444,1
2006/1/9,28.17069444,2
2006/1/9,35.02263889,3
2006/1/10,35.09097222,1
2006/1/10,34.66513889,2
2006/1/10,34.17263889,3
2006/1/11,33.90236111,1
2006/1/11,33.51152778,2
2006/1/11,33.28791667,3
2006/1/12,32.85527778,1
2006/1/12,32.54125,2
2006/1/12,32.26388889,3
2006/1/13,32.03055556,1
2006/1/13,31.92277778,2
2006/1/13,31.54138889,3
2006/1/14,31.40486111,1
2006/1/14,31.13972222,2
2006/1/14,30.79097222,3
2006/1/15,30.46763889,1
2006/1/15,30.25958333,2
2006/1/15,30.14527778,3
2006/1/16,30.06819444,1
2006/1/16,29.59930556,2
2006/1/16,29.40972222,3
2006/1/17,29.30263889,1
2006/1/17,29.00222222,2
2006/1/17,28.72736111,3
2006/1/18,28.27638889,1
2006/1/18,-28.41555556,2
2006/1/18,-99,3
2006/1/19,-99,1
2006/1/19,-99,2
2006/1/19,-99,3
2006/1/20,-99,1
2006/1/20,-99,2
2006/1/20,-99,3
2006/1/21,-99,1
2006/1/21,-99,2
2006/1/21,12.88125,3
2006/1/22,24.79458333,1
2006/1/22,24.68597222,2
2006/1/22,24.45361111,3
2006/1/23,24.36305556,1
2006/1/23,24.19194444,2
2006/1/23,24.32805556,3
2006/1/24,24.56180556,1
2006/1/24,25.05013889,2
2006/1/24,38.20611111,3
2006/1/25,36.74083333,1
2006/1/25,35.44430556,2
2006/1/25,34.74125,3
2006/1/26,34.50291667,1
2006/1/26,34.10513889,2
2006/1/26,34.19194444,3
2006/1/27,33.8375,1
2006/1/27,33.6625,2
2006/1/27,33.30888889,3
2006/1/28,33.05375,1
2006/1/28,32.78444444,2
2006/1/28,32.38458333,3
2006/1/29,32.40305556,1
2006/1/29,32.19458333,2
2006/1/29,32.40347222,3
2006/1/30,32.58875,1
2006/1/30,32.63263889,2
2006/1/30,32.57277778,3
2006/1/31,32.36569444,1
2006/1/31,32.14097222,2
2006/1/31,31.78180556,3
2006/2/1,31.48916667,1
2006/2/1,31.39611111,2
2006/2/1,31.06,3
2006/2/2,30.59222222,1
2006/2/2,30.10097222,2
2006/2/2,29.79888889,3
2006/2/3,30.42166667,1
2006/2/3,31.42819444,2
2006/2/3,31.16166667,3
2006/2/4,30.78958333,1
2006/2/4,30.66361111,2
2006/2/4,30.82458333,3
2006/2/5,30.715,1
2006/2/5,30.56611111,2
2006/2/5,30.42847222,3
2006/2/6,30.15666667,1
2006/2/6,29.69277778,2
2006/2/6,29.2975,3
2006/2/7,28.90069444,1
2006/2/7,28.55055556,2
2006/2/7,28.10597222,3
2006/2/8,27.68583333,1
2006/2/8,27.53527778,2
2006/2/8,27.34013889,3
2006/2/9,26.84888889,1
2006/2/9,26.27902778,2
2006/2/9,25.63222222,3
2006/2/10,24.96138889,1
2006/2/10,24.52597222,2
2006/2/10,24.00652778,3
2006/2/11,24.02986111,1
2006/2/11,24.31402778,2
2006/2/11,24.23347222,3
2006/2/12,24.16402778,1
2006/2/12,23.98083333,2
2006/2/12,23.79722222,3
2006/2/13,23.94375,1
2006/2/13,23.96861111,2
2006/2/13,23.83930556,3
2006/2/14,23.65902778,1
2006/2/14,25.58305556,2
2006/2/14,29.12236111,3
2006/2/15,29.36972222,1
2006/2/15,29.27916667,2
2006/2/15,29.04069444,3
2006/2/16,28.56736111,1
2006/2/16,27.83375,2
2006/2/16,26.91263889,3
2006/2/17,26.01416667,1
2006/2/17,25.05277778,2
2006/2/17,24.10083333,3
2006/2/18,23.27222222,1
2006/2/18,22.50194444,2
2006/2/18,21.90875,3
2006/2/19,21.47638889,1
2006/2/19,21.14388889,2
2006/2/19,20.82680556,3
2006/2/20,20.52375,1
2006/2/20,20.24555556,2
2006/2/20,20.03041667,3
2006/2/21,19.83111111,1
2006/2/21,19.65138889,2
2006/2/21,19.53152778,3
2006/2/22,19.52305556,1
2006/2/22,19.49541667,2
2006/2/22,19.4375,3
2006/2/23,19.38416667,1
2006/2/23,19.33625,2
2006/2/23,19.31722222,3
2006/2/24,19.46916667,1
2006/2/24,19.73791667,2
2006/2/24,27.00111111,3
2006/2/25,36.98625,1
2006/2/25,39.90388889,2
2006/2/25,39.02902778,3
2006/2/26,38.45902778,1
2006/2/26,37.95111111,2
2006/2/26,37.09625,3
2006/2/27,36.10611111,1
2006/2/27,36.065,2
2006/2/27,35.73930556,3
2006/2/28,34.65583333,1
2006/2/28,33.00222222,2
2006/2/28,31.37388889,3
2006/3/1,29.89708333,1
2006/3/1,27.68805556,2
2006/3/1,26.76361111,3
2006/3/2,27.12583333,1
2006/3/2,26.91902778,2
2006/3/2,26.20361111,3
2006/3/3,25.60125,1
2006/3/3,25.10069444,2
2006/3/3,24.49055556,3
2006/3/4,23.73847222,1
2006/3/4,22.90097222,2
2006/3/4,22.23416667,3
2006/3/5,21.45402778,1
2006/3/5,20.85819444,2
2006/3/5,20.34333333,3
2006/3/6,19.91083333,1
2006/3/6,20.14444444,2
2006/3/6,36.21847222,3
2006/3/7,35.71347222,1
2006/3/7,35.37611111,2
2006/3/7,34.38291667,3
2006/3/8,32.78486111,1
2006/3/8,30.92208333,2
2006/3/8,28.99319444,3
2006/3/9,27.01736111,1
2006/3/9,25.07111111,2
2006/3/9,23.54736111,3
2006/3/10,22.36736111,1
2006/3/10,21.72458333,2
2006/3/10,21.39,3
2006/3/11,21.17194444,1
2006/3/11,21.21597222,2
2006/3/11,21.29930556,3
2006/3/12,21.31111111,1
2006/3/12,21.25263889,2
2006/3/12,21.21236111,3
2006/3/13,21.20486111,1
2006/3/13,21.06111111,2
2006/3/13,20.85319444,3
2006/3/14,20.70236111,1
2006/3/14,20.62847222,2
2006/3/14,20.56680556,3
2006/3/15,20.67791667,1
2006/3/15,20.6025,2
2006/3/15,20.48013889,3
2006/3/16,20.31930556,1
2006/3/16,20.09125,2
2006/3/16,19.88263889,3
2006/3/17,19.67416667,1
2006/3/17,-34.75291667,2
2006/3/17,16.12166667,3
2006/3/18,19.36152778,1
2006/3/18,19.34763889,2
2006/3/18,19.3375,3
2006/3/19,19.28791667,1
2006/3/19,19.18361111,2
2006/3/19,19.08138889,3
2006/3/20,18.96930556,1
2006/3/20,19.02666667,2
2006/3/20,18.96541667,3
2006/3/21,18.90736111,1
2006/3/21,18.80138889,2
2006/3/21,18.63861111,3
2006/3/22,18.49416667,1
2006/3/22,18.34847222,2
2006/3/22,18.33763889,3
2006/3/23,18.23208333,1
2006/3/23,18.25027778,2
2006/3/23,18.205,3
2006/3/24,18.21194444,1
2006/3/24,18.08583333,2
2006/3/24,18.06208333,3
2006/3/25,17.96416667,1
2006/3/25,17.90125,2
2006/3/25,17.95986111,3
2006/3/26,18.18388889,1
2006/3/26,18.21541667,2
2006/3/26,18.45041667,3
2006/3/27,18.96208333,1
2006/3/27,19.20263889,2
2006/3/27,19.01388889,3
2006/3/28,18.82069444,1
2006/3/28,18.63847222,2
2006/3/28,18.45319444,3
2006/3/29,-30.47625,1
2006/3/29,-99,2
2006/3/29,-99,3
2006/3/30,-99,1
2006/3/30,-99,2
2006/3/30,-99,3
2006/3/31,-99,1
2006/3/31,-99,2
2006/3/31,-99,3
2006/4/1,-99,1
2006/4/1,-99,2
2006/4/1,-99,3
2006/4/2,-69.89680556,1
2006/4/2,17.87944444,2
2006/4/2,18.85194444,3
2006/4/3,19.25638889,1
2006/4/3,31.77958333,2
2006/4/3,37.94361111,3
2006/4/4,36.49708333,1
2006/4/4,35.39513889,2
2006/4/4,34.63291667,3
2006/4/5,34.18819444,1
2006/4/5,34.80583333,2
2006/4/5,35.93319444,3
2006/4/6,35.53583333,1
2006/4/6,34.96916667,2
2006/4/6,34.46152778,3
2006/4/7,35.64458333,1
2006/4/7,35.49638889,2
2006/4/7,34.83069444,3
2006/4/8,35.29569444,1
2006/4/8,35.73875,2
2006/4/8,35.52541667,3
2006/4/9,34.75166667,1
2006/4/9,33.19736111,2
2006/4/9,30.99736111,3
2006/4/10,28.55958333,1
2006/4/10,26.42847222,2
2006/4/10,25.20319444,3
2006/4/11,24.03347222,1
2006/4/11,18.27930556,2
2006/4/11,18.25458333,3
2006/4/12,18.14430556,1
2006/4/12,18.38763889,2
2006/4/12,18.57944444,3
2006/4/13,18.82791667,1
2006/4/13,18.66263889,2
2006/4/13,18.68236111,3
2006/4/14,18.7125,1
2006/4/14,18.68736111,2
2006/4/14,18.52722222,3
2006/4/15,18.40083333,1
2006/4/15,18.38652778,2
2006/4/15,18.30583333,3
2006/4/16,18.23611111,1
2006/4/16,18.17972222,2
2006/4/16,18.16138889,3
2006/4/17,18.11888889,1
2006/4/17,18.06638889,2
2006/4/17,18.16902778,3
2006/4/18,18.26472222,1
2006/4/18,18.23263889,2
2006/4/18,18.26125,3
2006/4/19,18.40666667,1
2006/4/19,18.29319444,2
2006/4/19,18.14736111,3
2006/4/20,-24.22777778,1
2006/4/20,-99,2
2006/4/20,-99,3
2006/4/21,-99,1
2006/4/21,-99,2
2006/4/21,-99,3
2006/4/22,-99,1
2006/4/22,-95.67152778,2
2006/4/22,18.75027778,3
2006/4/23,18.33930556,1
2006/4/23,18.42125,2
2006/4/23,18.11569444,3
2006/4/24,18.10736111,1
2006/4/24,18.13986111,2
2006/4/24,18.08472222,3
2006/4/25,18.01125,1
2006/4/25,18.05722222,2
2006/4/25,17.96236111,3
2006/4/26,17.81472222,1
2006/4/26,17.66763889,2
2006/4/26,17.79430556,3
2006/4/27,17.90097222,1
2006/4/27,17.82138889,2
2006/4/27,17.84569444,3
2006/4/28,17.85472222,1
2006/4/28,17.77347222,2
2006/4/28,17.67930556,3
2006/4/29,17.64930556,1
2006/4/29,17.845,2
2006/4/29,17.93166667,3
2006/4/30,17.83013889,1
2006/4/30,17.71152778,2
2006/4/30,17.63583333,3
2006/5/1,17.54708333,1
2006/5/1,17.90597222,2
2006/5/1,-29.135,3
2006/5/2,-99,1
2006/5/2,-99,2
2006/5/2,-99,3
2006/5/3,8.626527778,1
2006/5/3,18.78402778,2
2006/5/3,18.99791667,3
2006/5/4,19.23638889,1
2006/5/4,19.15486111,2
2006/5/4,19.10875,3
2006/5/5,19.13791667,1
2006/5/5,18.99486111,2
2006/5/5,18.79111111,3
2006/5/6,18.81111111,1
2006/5/6,18.725,2
2006/5/6,18.75972222,3
2006/5/7,19.25375,1
2006/5/7,21.28597222,2
2006/5/7,23.84930556,3
2006/5/8,23.50361111,1
2006/5/8,23.26194444,2
2006/5/8,22.96638889,3
2006/5/9,22.62694444,1
2006/5/9,22.15638889,2
2006/5/9,21.655,3
2006/5/10,21.12888889,1
2006/5/10,20.61138889,2
2006/5/10,19.91013889,3
2006/5/11,19.4575,1
2006/5/11,19.28277778,2
2006/5/11,18.78513889,3
2006/5/12,18.19125,1
2006/5/12,17.605,2
2006/5/12,17.06194444,3
2006/5/13,16.61972222,1
2006/5/13,16.38236111,2
2006/5/13,16.22236111,3
2006/5/14,15.86458333,1
2006/5/14,15.6525,2
2006/5/14,15.56430556,3
2006/5/15,15.46611111,1
2006/5/15,15.4575,2
2006/5/15,15.38861111,3
2006/5/16,15.30569444,1
2006/5/16,15.17638889,2
2006/5/16,15.07527778,3
2006/5/17,15.01569444,1
2006/5/17,14.88319444,2
2006/5/17,14.70430556,3
2006/5/18,14.49986111,1
2006/5/18,14.37875,2
2006/5/18,14.22194444,3
2006/5/19,14.13361111,1
2006/5/19,14.07722222,2
2006/5/19,13.98888889,3
2006/5/20,-37.86527778,1
2006/5/20,-99,2
2006/5/20,-67.65444444,3
2006/5/21,13.93694444,1
2006/5/21,15.52013889,2
2006/5/21,16.16694444,3
2006/5/22,16.75527778,1
2006/5/22,17.5375,2
2006/5/22,17.37791667,3
2006/5/23,17.04138889,1
2006/5/23,16.78013889,2
2006/5/23,16.66291667,3
2006/5/24,16.72541667,1
2006/5/24,16.62041667,2
2006/5/24,16.47111111,3
2006/5/25,16.18152778,1
2006/5/25,15.88430556,2
2006/5/25,15.61375,3
2006/5/26,15.30152778,1
2006/5/26,15.03388889,2
2006/5/26,14.78638889,3
2006/5/27,14.62638889,1
2006/5/27,14.52708333,2
2006/5/27,14.41944444,3
2006/5/28,14.31833333,1
2006/5/28,14.235,2
2006/5/28,14.12319444,3
2006/5/29,14.01375,1
2006/5/29,-4.902916667,2
2006/5/29,-99,3
2006/5/30,-99,1
2006/5/30,-99,2
2006/5/30,-78.43027778,3
2006/5/31,14.05819444,1
2006/5/31,13.98652778,2
2006/5/31,13.89875,3
2006/6/1,13.85583333,1
2006/6/1,13.77138889,2
2006/6/1,13.69347222,3
2006/6/2,13.64472222,1
2006/6/2,13.61458333,2
2006/6/2,13.59819444,3
2006/6/3,13.57875,1
2006/6/3,13.89166667,2
2006/6/3,13.88902778,3
2006/6/4,13.90263889,1
2006/6/4,15.29416667,2
2006/6/4,15.24236111,3
2006/6/5,14.94430556,1
2006/6/5,14.65555556,2
2006/6/5,14.38819444,3
2006/6/6,14.22138889,1
2006/6/6,14.04486111,2
2006/6/6,13.95861111,3
2006/6/7,13.85888889,1
2006/6/7,13.78638889,2
2006/6/7,13.85555556,3
2006/6/8,13.81694444,1
2006/6/8,13.80388889,2
2006/6/8,13.70305556,3
2006/6/9,13.72958333,1
2006/6/9,13.82805556,2
2006/6/9,13.9325,3
2006/6/10,13.93347222,1
2006/6/10,13.83708333,2
2006/6/10,13.75416667,3
2006/6/11,13.60277778,1
2006/6/11,13.60458333,2
2006/6/11,13.54777778,3
2006/6/12,13.50583333,1
2006/6/12,13.45944444,2
2006/6/12,13.40416667,3
2006/6/13,13.37875,1
2006/6/13,13.31555556,2
2006/6/13,13.28777778,3
2006/6/14,13.30222222,1
2006/6/14,13.86486111,2
2006/6/14,14.11416667,3
2006/6/15,14.05236111,1
2006/6/15,13.97166667,2
2006/6/15,13.86291667,3
2006/6/16,13.70847222,1
2006/6/16,13.60097222,2
2006/6/16,13.50736111,3
2006/6/17,13.48888889,1
2006/6/17,32.87013889,2
2006/6/17,36.12694444,3
2006/6/18,35.72652778,1
2006/6/18,35.205,2
2006/6/18,34.57430556,3
2006/6/19,33.88833333,1
2006/6/19,33.32083333,2
2006/6/19,33.29277778,3
2006/6/20,32.52111111,1
2006/6/20,31.40916667,2
2006/6/20,30.29180556,3
2006/6/21,28.91555556,1
2006/6/21,27.50763889,2
2006/6/21,26.08986111,3
2006/6/22,24.70055556,1
2006/6/22,23.60111111,2
2006/6/22,23.06194444,3
2006/6/23,22.53847222,1
2006/6/23,22.13263889,2
2006/6/23,21.76458333,3
2006/6/24,21.78680556,1
2006/6/24,21.54541667,2
2006/6/24,21.43763889,3
2006/6/25,21.32569444,1
2006/6/25,21.13944444,2
2006/6/25,21.01902778,3
2006/6/26,20.84791667,1
2006/6/26,20.76013889,2
2006/6/26,20.67138889,3
2006/6/27,20.57,1
2006/6/27,20.59611111,2
2006/6/27,20.61972222,3
2006/6/28,20.58236111,1
2006/6/28,20.48458333,2
2006/6/28,20.47597222,3
2006/6/29,20.40458333,1
2006/6/29,20.38347222,2
2006/6/29,20.29305556,3
2006/6/30,20.28805556,1
2006/6/30,20.24986111,2
2006/6/30,20.24986111,3
2006/7/1,20.24875,1
2006/7/1,20.63236111,2
2006/7/1,20.63430556,3
2006/7/2,-25.98236111,1
2006/7/2,-57.49458333,2
2006/7/2,20.42930556,3
2006/7/3,20.36902778,1
2006/7/3,20.41319444,2
2006/7/3,20.39472222,3
2006/7/4,20.35027778,1
2006/7/4,20.33486111,2
2006/7/4,20.29138889,3
2006/7/5,20.28458333,1
2006/7/5,20.22513889,2
2006/7/5,20.22888889,3
2006/7/6,20.19583333,1
2006/7/6,20.16597222,2
2006/7/6,20.13958333,3
2006/7/7,20.17444444,1
2006/7/7,20.05944444,2
2006/7/7,20.08847222,3
2006/7/8,20.14083333,1
2006/7/8,20.18611111,2
2006/7/8,20.18902778,3
2006/7/9,20.20944444,1
2006/7/9,20.17027778,2
2006/7/9,20.13097222,3
2006/7/10,20.11625,1
2006/7/10,22.35638889,2
2006/7/10,27.16166667,3
2006/7/11,31.04902778,1
2006/7/11,-11.84819444,2
2006/7/11,38.90333333,3
2006/7/12,38.37861111,1
2006/7/12,38.91763889,2
2006/7/12,38.16375,3
2006/7/13,37.35222222,1
2006/7/13,36.09888889,2
2006/7/13,35.27486111,3
2006/7/14,34.88958333,1
2006/7/14,34.46416667,2
2006/7/14,34.12388889,3
2006/7/15,33.67166667,1
2006/7/15,33.12208333,2
2006/7/15,32.63152778,3
2006/7/16,32.17194444,1
2006/7/16,34.39708333,2
2006/7/16,35.98930556,3
2006/7/17,35.44986111,1
2006/7/17,34.69847222,2
2006/7/17,34.24486111,3
2006/7/18,34.21916667,1
2006/7/18,34.04472222,2
2006/7/18,34.02277778,3
2006/7/19,33.83041667,1
2006/7/19,33.52652778,2
2006/7/19,33.12055556,3
2006/7/20,32.72125,1
2006/7/20,32.38541667,2
2006/7/20,31.84569444,3
2006/7/21,31.19958333,1
2006/7/21,30.51694444,2
2006/7/21,29.97916667,3
2006/7/22,29.01916667,1
2006/7/22,27.47986111,2
2006/7/22,25.67083333,3
2006/7/23,24.10513889,1
2006/7/23,22.97458333,2
2006/7/23,22.25833333,3
2006/7/24,21.62458333,1
2006/7/24,21.18347222,2
2006/7/24,20.80013889,3
2006/7/25,20.48125,1
2006/7/25,20.21513889,2
2006/7/25,19.99166667,3
2006/7/26,19.82708333,1
2006/7/26,19.69444444,2
2006/7/26,19.59569444,3
2006/7/27,19.51111111,1
2006/7/27,19.43583333,2
2006/7/27,19.49833333,3
2006/7/28,19.50944444,1
2006/7/28,19.465,2
2006/7/28,19.46125,3
2006/7/29,-21.69402778,1
2006/7/29,-99,2
2006/7/29,-99,3
2006/7/30,-15.15972222,1
2006/7/30,19.33930556,2
2006/7/30,19.32861111,3
2006/7/31,19.32222222,1
2006/7/31,19.29611111,2
2006/7/31,19.28902778,3
2006/8/1,19.29458333,1
2006/8/1,19.28027778,2
2006/8/1,19.27055556,3
2006/8/2,19.26638889,1
2006/8/2,19.25888889,2
2006/8/2,19.26,3
2006/8/3,19.25013889,1
2006/8/3,19.23736111,2
2006/8/3,19.24972222,3
2006/8/4,19.25847222,1
2006/8/4,19.23125,2
2006/8/4,19.17722222,3
2006/8/5,19.14430556,1
2006/8/5,19.07944444,2
2006/8/5,19.09944444,3
2006/8/6,19.06638889,1
2006/8/6,19.03819444,2
2006/8/6,19.02875,3
2006/8/7,19.03055556,1
2006/8/7,18.94694444,2
2006/8/7,18.94402778,3
2006/8/8,18.90097222,1
2006/8/8,18.91819444,2
2006/8/8,-18.67236111,3
2006/8/9,-99,1
2006/8/9,-99,2
2006/8/9,-99,3
2006/8/10,-99,1
2006/8/10,-99,2
2006/8/10,-99,3
2006/8/11,-99,1
2006/8/11,-99,2
2006/8/11,-99,3
2006/8/12,-21.67638889,1
2006/8/12,19.69861111,2
2006/8/12,19.71166667,3
2006/8/13,19.70291667,1
2006/8/13,19.74486111,2
2006/8/13,19.76458333,3
2006/8/14,19.69458333,1
2006/8/14,19.63347222,2
2006/8/14,19.61875,3
2006/8/15,19.62916667,1
2006/8/15,19.66902778,2
2006/8/15,19.645,3
2006/8/16,19.68736111,1
2006/8/16,19.73625,2
2006/8/16,19.77166667,3
2006/8/17,19.81638889,1
2006/8/17,19.85138889,2
2006/8/17,19.85111111,3
2006/8/18,19.86958333,1
2006/8/18,19.84111111,2
2006/8/18,19.64652778,3
2006/8/19,19.58361111,1
2006/8/19,19.555,2
2006/8/19,19.59111111,3
2006/8/20,19.59930556,1
2006/8/20,19.60791667,2
2006/8/20,19.55333333,3
2006/8/21,19.52583333,1
2006/8/21,19.51097222,2
2006/8/21,19.49888889,3
2006/8/22,19.48361111,1
2006/8/22,19.49166667,2
2006/8/22,19.46805556,3
2006/8/23,19.47291667,1
2006/8/23,19.44305556,2
2006/8/23,19.43972222,3
2006/8/24,19.46319444,1
2006/8/24,19.45430556,2
2006/8/24,19.48513889,3
2006/8/25,19.54416667,1
2006/8/25,19.58097222,2
2006/8/25,19.62847222,3
2006/8/26,19.67305556,1
2006/8/26,19.71833333,2
2006/8/26,19.75527778,3
2006/8/27,19.79319444,1
2006/8/27,19.78777778,2
2006/8/27,19.73916667,3
2006/8/28,19.69555556,1
2006/8/28,19.64180556,2
2006/8/28,19.64055556,3
2006/8/29,20.41652778,1
2006/8/29,21.56958333,2
2006/8/29,21.33291667,3
2006/8/30,21.19375,1
2006/8/30,21.06694444,2
2006/8/30,20.93986111,3
2006/8/31,20.82791667,1
2006/8/31,20.77833333,2
2006/8/31,20.71458333,3
2006/9/1,20.64388889,1
2006/9/1,20.57972222,2
2006/9/1,20.52041667,3
2006/9/2,20.36875,1
2006/9/2,20.24041667,2
2006/9/2,20.18222222,3
2006/9/3,20.16013889,1
2006/9/3,20.15861111,2
2006/9/3,20.13111111,3
2006/9/4,20.05819444,1
2006/9/4,20.01097222,2
2006/9/4,19.99416667,3
2006/9/5,19.93222222,1
2006/9/5,21.22152778,2
2006/9/5,22.17166667,3
2006/9/6,21.80944444,1
2006/9/6,21.61402778,2
2006/9/6,21.32861111,3
2006/9/7,20.85138889,1
2006/9/7,20.50541667,2
2006/9/7,20.33930556,3
2006/9/8,20.29375,1
2006/9/8,20.27583333,2
2006/9/8,20.24527778,3
2006/9/9,20.21513889,1
2006/9/9,20.07375,2
2006/9/9,19.98347222,3
2006/9/10,19.93222222,1
